concurrency,pool,throughput
4771,7,1420454
4801,7,1288659
4831,7,1488095
4861,7,1404494
4891,7,1369863
4921,7,1420454
4951,7,1381215
4981,7,1366120
5011,7,1358695
5041,7,1436781
5071,7,1445086
5101,7,1400560
5131,7,1396648
5161,7,1445086
5191,7,1466275
5221,7,1291989
5251,7,1474926
5281,7,1412429
5311,7,1412429
5341,7,1373626
5371,7,1362397
5401,7,1381215
5431,7,1416430
5461,7,1373626
5491,7,1319261
5521,7,1428571
5551,7,1329787
5581,7,1449275
5611,7,1416430
5641,7,1412429
5671,7,1412429
5701,7,1396648
5731,7,1440922
5761,7,1436781
5791,7,1416430
5821,7,1351351
5851,7,1416430
5881,7,1404494
5911,7,1400560
5941,7,1424501
5971,7,1408450
6001,7,1428571
6031,7,1199040
6061,7,1404494
6091,7,1408450
6121,7,1404494
6151,7,1436781
6181,7,1408450
6211,7,1432664
6241,7,1445086
6271,7,1400560
6301,7,1436781
6331,7,1416430
6361,7,1396648
6391,7,1377410
6421,7,1432664
6451,7,1347708
6481,7,857632
6511,7,1340482
6541,7,1366120
6571,7,1351351
6601,7,1461988
6631,7,1436781
6661,7,1510574
6691,7,1396648
6721,7,1329787
6751,7,1440922
6781,7,1385041
6811,7,1388888
6841,7,1408450
6871,7,1501501
6901,7,1362397
6931,7,1355013
6961,7,1340482
6991,7,1416430
7021,7,1453488
7051,7,1543209
7081,7,1449275
7111,7,1396648
7141,7,1412429
7171,7,1144164
7201,7,1424501
7231,7,1385041
7261,7,1408450
7291,7,1154734
7321,7,1420454
7351,7,1408450
7381,7,1412429
7411,7,1396648
7441,7,1362397
7471,7,1340482
7501,7,1400560
7531,7,1404494
7561,7,1392757
7591,7,1392757
7621,7,1396648
7651,7,1424501
7681,7,1355013
7711,7,1305483
7741,7,1404494
7771,7,1347708
7801,7,1240694
7831,7,1362397
7861,7,1333333
7891,7,1408450
7921,7,1424501
7951,7,1392757
7981,7,1355013
8011,7,1416430
8041,7,1187648
8071,7,1308900
8101,7,1388888
8131,7,1351351
8161,7,1366120
8191,7,1381215
8221,7,1396648
8251,7,1377410
8281,7,1336898
8311,7,1400560
8341,7,1369863
8371,7,1322751
8401,7,1404494
8431,7,1336898
8461,7,1336898
8491,7,1366120
8521,7,1344086
8551,7,1366120
8581,7,1326259
8611,7,1355013
8641,7,1385041
8671,7,1225490
8701,7,1340482
8731,7,1369863
8761,7,1319261
8791,7,1269035
8821,7,1392757
8851,7,1400560
8881,7,1369863
8911,7,1312335
8941,7,1369863
8971,7,1362397
9001,7,1408450
9031,7,1369863
9061,7,1381215
9091,7,1457725
9121,7,1308900
9151,7,1204819
9181,7,1179245
9211,7,1396648
9241,7,1366120
9271,7,1308900
9301,7,1377410
9331,7,1336898
9361,7,1340482
9391,7,1308900
9421,7,1377410
9451,7,1333333
9481,7,1329787
9511,7,1234567
9541,7,1315789
9571,7,1358695
9601,7,1340482
9631,7,1262626
9661,7,1329787
9691,7,1355013
9721,7,1312335
9751,7,1326259
9781,7,1366120
9811,7,1305483
9841,7,1336898
9871,7,1315789
9901,7,1282051
9931,7,1272264
9961,7,1308900
9991,7,1381215
10021,7,1329787
10051,7,1373626
10081,7,1315789
10111,7,1322751
10141,7,1336898
10171,7,1351351
10201,7,1326259
10231,7,1322751
10261,7,1333333
10291,7,1329787
10321,7,1373626
10351,7,1347708
10381,7,1308900
10411,7,1312335
10441,7,1291989
10471,7,1315789
10501,7,1351351
10531,7,1302083
10561,7,1253132
10591,7,1288659
10621,7,1259445
10651,7,1347708
10681,7,1326259
10711,7,1246882
10741,7,1326259
10771,7,1333333
10801,7,1219512
10831,7,1358695
10861,7,1291989
10891,7,1234567
10921,7,1272264
10951,7,1340482
10981,7,1315789
11011,7,1305483
11041,7,1326259
11071,7,1302083
11101,7,1366120
11131,7,1288659
11161,7,1336898
11191,7,1319261
11221,7,1333333
11251,7,1302083
11281,7,1265822
11311,7,1272264
11341,7,1265822
11371,7,1246882
11401,7,1329787
11431,7,1319261
11461,7,1308900
11491,7,1262626
11521,7,1282051
11551,7,1351351
11581,7,1225490
11611,7,1207729
11641,7,1246882
11671,7,1308900
11701,7,1305483
11731,7,1288659
11761,7,1298701
11791,7,1275510
11821,7,1308900
11851,7,1259445
11881,7,1298701
11911,7,1253132
11941,7,1246882
11971,7,1204819
12001,7,1272264
12031,7,1288659
12061,7,1250000
12091,7,1305483
12121,7,1285347
12151,7,1259445
12181,7,1256281
12211,7,1312335
12241,7,1295336
12271,7,1210653
12301,7,1259445
12331,7,1234567
12361,7,1336898
12391,7,1243781
12421,7,1319261
12451,7,1326259
12481,7,1219512
12511,7,1256281
12541,7,1246882
12571,7,1288659
12601,7,1282051
12631,7,1278772
12661,7,1305483
12691,7,1225490
12721,7,1240694
12751,7,1259445
12781,7,1262626
12811,7,1253132
12841,7,1282051
12871,7,1295336
12901,7,1275510
12931,7,1322751
12961,7,1265822
12991,7,1298701
13021,7,1250000
13051,7,1315789
13081,7,1253132
13111,7,1196172
13141,7,1228501
13171,7,1075268
13201,7,1259445
13231,7,1250000
13261,7,1240694
13291,7,1265822
13321,7,1269035
13351,7,1265822
13381,7,1288659
13411,7,1240694
13441,7,1243781
13471,7,1275510
13501,7,1259445
13531,7,1237623
13561,7,1240694
13591,7,1269035
13621,7,1259445
13651,7,1225490
13681,7,1234567
13711,7,1228501
13741,7,1216545
13771,7,984251
13801,7,1305483
13831,7,1265822
13861,7,1231527
13891,7,1340482
13921,7,1253132
13951,7,1234567
13981,7,1118568
14011,7,1213592
14041,7,1262626
14071,7,1243781
14101,7,1275510
14131,7,1207729
14161,7,1256281
14191,7,1207729
14221,7,1243781
14251,7,1246882
14281,7,1154734
14311,7,1176470
14341,7,1204819
14371,7,1207729
14401,7,1256281
14431,7,1237623
14461,7,1182033
14491,7,1219512
14521,7,1204819
14551,7,1234567
14581,7,1193317
14611,7,1234567
14641,7,1204819
14671,7,1207729
14701,7,1213592
14731,7,1165501
14761,7,1225490
14791,7,1179245
14821,7,1213592
14851,7,1222493
14881,7,1272264
14911,7,1184834
14941,7,1240694
14971,7,1210653
31,9,341530
61,9,404530
91,9,510725
121,9,560538
151,9,543478
181,9,636132
211,9,630517
241,9,672043
271,9,702247
301,9,773993
331,9,787401
361,9,815660
391,9,841750
421,9,902527
451,9,889679
481,9,938086
511,9,1010101
541,9,1016260
571,9,1008064
601,9,1043841
631,9,1057082
661,9,1070663
691,9,1121076
721,9,1123595
751,9,1123595
781,9,1193317
811,9,1118568
841,9,1199040
871,9,1173708
901,9,1089324
931,9,1219512
961,9,1179245
991,9,1269035
1021,9,1256281
1051,9,1234567
1081,9,1225490
1111,9,1246882
1141,9,1278772
1171,9,1222493
1201,9,1282051
1231,9,1347708
1261,9,1291989
1291,9,1322751
1321,9,1285347
1351,9,1302083
1381,9,1305483
1411,9,1170960
1441,9,1322751
1471,9,1351351
1501,9,1326259
1531,9,1366120
1561,9,1388888
1591,9,1298701
1621,9,1424501
1651,9,1440922
1681,9,1404494
1711,9,1344086
1741,9,1385041
1771,9,1436781
1801,9,1404494
1831,9,1377410
1861,9,1347708
1891,9,1428571
1921,9,1086956
1951,9,1479289
1981,9,1420454
2011,9,1404494
2041,9,1369863
2071,9,1412429
2101,9,1079913
2131,9,1440922
2161,9,1466275
2191,9,1424501
2221,9,1424501
2251,9,1412429
2281,9,1428571
2311,9,1408450
2341,9,1449275
2371,9,1408450
2401,9,1445086
2431,9,1457725
2461,9,1404494
2491,9,1436781
2521,9,1457725
2551,9,1420454
2581,9,1396648
2611,9,1392757
2641,9,1445086
2671,9,1479289
2701,9,1436781
2731,9,1412429
2761,9,1432664
2791,9,1392757
2821,9,1428571
2851,9,1373626
2881,9,1420454
2911,9,1424501
2941,9,1457725
2971,9,1347708
3001,9,1388888
3031,9,1428571
3061,9,1282051
3091,9,1420454
3121,9,1453488
3151,9,1453488
3181,9,1420454
3211,9,1445086
3241,9,1404494
3271,9,1492537
3301,9,1377410
3331,9,1461988
3361,9,1510574
3391,9,1366120
3421,9,1474926
3451,9,1479289
3481,9,1358695
3511,9,1420454
3541,9,1412429
3571,9,1440922
3601,9,1449275
3631,9,505050
3661,9,1457725
3691,9,1483679
3721,9,1445086
3751,9,1416430
3781,9,1501501
3811,9,1453488
3841,9,1322751
3871,9,1336898
3901,9,1445086
3931,9,1400560
3961,9,1445086
3991,9,1048218
4021,9,1557632
4051,9,1416430
4081,9,1400560
4111,9,1436781
4141,9,1497005
4171,9,1424501
4201,9,1358695
4231,9,1396648
4261,9,1408450
4291,9,1432664
4321,9,1412429
4351,9,1362397
4381,9,1445086
4411,9,1412429
4441,9,1347708
4471,9,1424501
4501,9,1412429
4531,9,1355013
4561,9,1453488
4591,9,1344086
4621,9,1440922
4651,9,1351351
4681,9,1340482
4711,9,1416430
4741,9,1355013
4771,9,1445086
4801,9,1445086
4831,9,1412429
4861,9,1381215
4891,9,1404494
4921,9,1373626
4951,9,1416430
4981,9,1344086
5011,9,1388888
5041,9,1404494
5071,9,1026694
5101,9,1461988
5131,9,1404494
5161,9,1408450
5191,9,1396648
5221,9,1282051
5251,9,1392757
5281,9,1377410
5311,9,1453488
5341,9,1424501
5371,9,1428571
5401,9,1377410
5431,9,1377410
5461,9,1388888
5491,9,1373626
5521,9,1488095
5551,9,1199040
5581,9,1381215
5611,9,1369863
5641,9,1445086
5671,9,1381215
5701,9,1329787
5731,9,1388888
5761,9,1355013
5791,9,1432664
5821,9,1404494
5851,9,1340482
5881,9,1358695
5911,9,1362397
5941,9,1396648
5971,9,1358695
6001,9,1344086
6031,9,1351351
6061,9,1373626
6091,9,1340482
6121,9,1381215
6151,9,1453488
6181,9,1432664
6211,9,1424501
6241,9,1392757
6271,9,1416430
6301,9,1385041
6331,9,1420454
6361,9,1388888
6391,9,1282051
6421,9,1308900
6451,9,1173708
6481,9,1373626
6511,9,1408450
6541,9,1404494
6571,9,1428571
6601,9,1225490
6631,9,1362397
6661,9,1400560
6691,9,1210653
6721,9,1168224
6751,9,1369863
6781,9,1358695
6811,9,1302083
6841,9,1408450
6871,9,1392757
6901,9,1396648
6931,9,1388888
6961,9,1392757
6991,9,1377410
7021,9,1388888
7051,9,1347708
7081,9,1396648
7111,9,1440922
7141,9,1315789
7171,9,1355013
7201,9,1355013
7231,9,1408450
7261,9,1420454
7291,9,1319261
7321,9,1416430
7351,9,1396648
7381,9,1381215
7411,9,1326259
7441,9,1355013
7471,9,1366120
7501,9,1355013
7531,9,1492537
7561,9,1385041
7591,9,1336898
7621,9,1355013
7651,9,1347708
7681,9,1385041
7711,9,1396648
7741,9,1366120
7771,9,1388888
7801,9,1385041
7831,9,1396648
7861,9,1412429
7891,9,1347708
7921,9,1362397
7951,9,1319261
7981,9,1396648
8011,9,1369863
8041,9,1362397
8071,9,1404494
8101,9,1275510
8131,9,1385041
8161,9,1369863
8191,9,1381215
8221,9,1347708
8251,9,1278772
8281,9,1385041
8311,9,1344086
8341,9,1302083
8371,9,1369863
8401,9,1377410
8431,9,1288659
8461,9,1340482
8491,9,1288659
8521,9,1404494
8551,9,1366120
8581,9,1333333
8611,9,1362397
8641,9,1355013
8671,9,1358695
8701,9,1336898
8731,9,1333333
8761,9,1340482
8791,9,1295336
8821,9,1366120
8851,9,1355013
8881,9,1358695
8911,9,1347708
8941,9,1295336
8971,9,1347708
9001,9,1295336
9031,9,1373626
9061,9,1305483
9091,9,1340482
9121,9,1315789
9151,9,1285347
9181,9,1355013
9211,9,1312335
9241,9,1340482
9271,9,1336898
9301,9,1278772
9331,9,1315789
9361,9,1285347
9391,9,1369863
9421,9,1312335
9451,9,1302083
9481,9,1312335
9511,9,1344086
9541,9,1305483
9571,9,1312335
9601,9,1282051
9631,9,1285347
9661,9,1269035
9691,9,1322751
9721,9,1336898
9751,9,1333333
9781,9,1340482
9811,9,1121076
9841,9,1329787
9871,9,1288659
9901,9,1305483
9931,9,1312335
9961,9,1298701
9991,9,1340482
10021,9,1351351
10051,9,1362397
10081,9,1262626
10111,9,1344086
10141,9,1295336
10171,9,1305483
10201,9,1366120
10231,9,1272264
10261,9,1298701
10291,9,1336898
10321,9,1326259
10351,9,1333333
10381,9,1256281
10411,9,1329787
10441,9,1295336
10471,9,1333333
10501,9,1196172
10531,9,1295336
10561,9,1329787
10591,9,1269035
10621,9,1308900
10651,9,1358695
10681,9,1298701
10711,9,1291989
10741,9,1319261
10771,9,1295336
10801,9,1351351
10831,9,1066098
10861,9,1305483
10891,9,1295336
10921,9,1305483
10951,9,1322751
10981,9,1319261
11011,9,1291989
11041,9,1420454
11071,9,1340482
11101,9,1340482
11131,9,1355013
11161,9,1272264
11191,9,1063829
11221,9,1312335
11251,9,1336898
11281,9,1262626
11311,9,1302083
11341,9,1291989
11371,9,1291989
11401,9,1302083
11431,9,1298701
11461,9,1400560
11491,9,1291989
11521,9,1246882
11551,9,1240694
11581,9,1282051
11611,9,1282051
11641,9,1285347
11671,9,1234567
11701,9,1275510
11731,9,1315789
11761,9,1282051
11791,9,1295336
11821,9,1315789
11851,9,1305483
11881,9,1225490
11911,9,1275510
11941,9,1305483
11971,9,1265822
12001,9,1131221
12031,9,1173708
12061,9,1262626
12091,9,1278772
12121,9,1259445
12151,9,1295336
12181,9,1259445
12211,9,418760
12241,9,1265822
12271,9,1225490
12301,9,1302083
12331,9,1262626
12361,9,1231527
12391,9,1152073
12421,9,1308900
12451,9,1225490
12481,9,1275510
12511,9,1253132
12541,9,1231527
12571,9,1295336
12601,9,1302083
12631,9,1282051
12661,9,1231527
12691,9,1269035
12721,9,1253132
12751,9,1213592
12781,9,1262626
12811,9,1269035
12841,9,1265822
12871,9,1265822
12901,9,1246882
12931,9,1269035
12961,9,1291989
12991,9,1265822
13021,9,1146788
13051,9,1265822
13081,9,1262626
13111,9,1272264
13141,9,1269035
13171,9,1305483
13201,9,1259445
13231,9,868055
13261,9,1243781
13291,9,1265822
13321,9,1253132
13351,9,1231527
13381,9,1265822
13411,9,1275510
13441,9,1182033
13471,9,1228501
13501,9,1225490
13531,9,1210653
13561,9,1052631
13591,9,1121076
13621,9,1184834
13651,9,1231527
13681,9,1265822
13711,9,1237623
13741,9,1282051
13771,9,1246882
13801,9,1234567
13831,9,1240694
13861,9,1201923
13891,9,1237623
13921,9,1152073
13951,9,1272264
13981,9,1253132
14011,9,1219512
14041,9,1240694
14071,9,1201923
14101,9,1259445
14131,9,1213592
14161,9,1176470
14191,9,1184834
14221,9,1231527
14251,9,1240694
14281,9,1196172
14311,9,1250000
14341,9,1213592
14371,9,1179245
14401,9,1219512
14431,9,1201923
14461,9,1190476
14491,9,1225490
14521,9,1219512
14551,9,1207729
14581,9,1201923
14611,9,1201923
14641,9,1199040
14671,9,1234567
14701,9,1190476
14731,9,1207729
14761,9,1237623
14791,9,1243781
14821,9,1216545
14851,9,1204819
14881,9,1228501
14911,9,1234567
14941,9,1201923
14971,9,1138952
31,11,334224
61,11,400962
91,11,455788
121,11,517063
151,11,561167
181,11,571428
211,11,604594
241,11,625000
271,11,660501
301,11,706214
331,11,704225
361,11,764525
391,11,831946
421,11,818330
451,11,840336
481,11,892857
511,11,883392
541,11,946969
571,11,984251
601,11,1010101
631,11,984251
661,11,982318
691,11,1084598
721,11,1050420
751,11,1098901
781,11,1098901
811,11,1133786
841,11,1101321
871,11,1149425
901,11,1210653
931,11,1193317
961,11,1193317
991,11,1210653
1021,11,1222493
1051,11,1222493
1081,11,1228501
1111,11,1272264
1141,11,1265822
1171,11,1285347
1201,11,1291989
1231,11,1272264
1261,11,1312335
1291,11,1312335
1321,11,1225490
1351,11,1288659
1381,11,1326259
1411,11,1308900
1441,11,1262626
1471,11,1291989
1501,11,1308900
1531,11,1302083
1561,11,1319261
1591,11,1355013
1621,11,1355013
1651,11,1066098
1681,11,1319261
1711,11,1396648
1741,11,1358695
1771,11,1416430
1801,11,1396648
1831,11,1358695
1861,11,1385041
1891,11,1392757
1921,11,1408450
1951,11,1449275
1981,11,1347708
2011,11,1404494
2041,11,1424501
2071,11,1366120
2101,11,1420454
2131,11,1445086
2161,11,1253132
2191,11,1416430
2221,11,1408450
2251,11,1440922
2281,11,1440922
2311,11,1461988
2341,11,1344086
2371,11,1373626
2401,11,1392757
2431,11,1436781
2461,11,1479289
2491,11,1404494
2521,11,1449275
2551,11,1400560
2581,11,1385041
2611,11,1416430
2641,11,1416430
2671,11,1385041
2701,11,1400560
2731,11,1449275
2761,11,1453488
2791,11,1470588
2821,11,1440922
2851,11,1424501
2881,11,1436781
2911,11,1445086
2941,11,1369863
2971,11,1457725
3001,11,1428571
3031,11,1123595
3061,11,1461988
3091,11,1483679
3121,11,1404494
3151,11,1479289
3181,11,1449275
3211,11,1366120
3241,11,1416430
3271,11,1404494
3301,11,1457725
3331,11,1492537
3361,11,529100
3391,11,1466275
3421,11,1424501
3451,11,1488095
3481,11,1492537
3511,11,1445086
3541,11,1400560
3571,11,1400560
3601,11,1488095
3631,11,1428571
3661,11,1420454
3691,11,1440922
3721,11,1457725
3751,11,1449275
3781,11,1501501
3811,11,1488095
3841,11,1392757
3871,11,1470588
3901,11,1436781
3931,11,1449275
3961,11,1428571
3991,11,1381215
4021,11,1432664
4051,11,1355013
4081,11,1453488
4111,11,1436781
4141,11,1436781
4171,11,1474926
4201,11,1424501
4231,11,1436781
4261,11,1453488
4291,11,1424501
4321,11,1461988
4351,11,1492537
4381,11,1278772
4411,11,1400560
4441,11,1404494
4471,11,1461988
4501,11,1483679
4531,11,1445086
4561,11,1453488
4591,11,1396648
4621,11,1381215
4651,11,1385041
4681,11,1453488
4711,11,1440922
4741,11,1308900
4771,11,1416430
4801,11,1436781
4831,11,1416430
4861,11,1396648
4891,11,1408450
4921,11,1392757
4951,11,1424501
4981,11,1381215
5011,11,1420454
5041,11,1333333
5071,11,1336898
5101,11,1404494
5131,11,1400560
5161,11,1355013
5191,11,1412429
5221,11,1420454
5251,11,1373626
5281,11,1340482
5311,11,1388888
5341,11,1373626
5371,11,1366120
5401,11,1408450
5431,11,1449275
5461,11,1373626
5491,11,1412429
5521,11,1424501
5551,11,1392757
5581,11,1404494
5611,11,1333333
5641,11,1424501
5671,11,1347708
5701,11,1404494
5731,11,1404494
5761,11,1288659
5791,11,1369863
5821,11,1416430
5851,11,1305483
5881,11,1436781
5911,11,1392757
5941,11,1420454
5971,11,1373626
6001,11,1369863
6031,11,1420454
6061,11,1388888
6091,11,1265822
6121,11,1388888
6151,11,1396648
6181,11,1400560
6211,11,1385041
6241,11,1344086
6271,11,1344086
6301,11,1358695
6331,11,1424501
6361,11,1362397
6391,11,1377410
6421,11,1234567
6451,11,1373626
6481,11,1412429
6511,11,1388888
6541,11,1420454
6571,11,1351351
6601,11,1347708
6631,11,1291989
6661,11,1377410
6691,11,1366120
6721,11,1369863
6751,11,1377410
6781,11,1336898
6811,11,1373626
6841,11,1308900
6871,11,1355013
6901,11,1366120
6931,11,1432664
6961,11,1369863
6991,11,1340482
7021,11,1259445
7051,11,1366120
7081,11,1369863
7111,11,1319261
7141,11,1404494
7171,11,1396648
7201,11,1355013
7231,11,1250000
7261,11,1381215
7291,11,1416430
7321,11,1340482
7351,11,1295336
7381,11,1347708
7411,11,1400560
7441,11,1453488
7471,11,1358695
7501,11,1329787
7531,11,1308900
7561,11,1362397
7591,11,1326259
7621,11,1302083
7651,11,1388888
7681,11,1347708
7711,11,1381215
7741,11,1392757
7771,11,1385041
7801,11,1333333
7831,11,1355013
7861,11,1400560
7891,11,1344086
7921,11,1340482
7951,11,1366120
7981,11,1312335
8011,11,1358695
8041,11,1381215
8071,11,1347708
8101,11,1326259
8131,11,1362397
8161,11,1315789
8191,11,1326259
8221,11,1373626
8251,11,1340482
8281,11,1392757
8311,11,1278772
8341,11,1351351
8371,11,1250000
8401,11,1340482
8431,11,1373626
8461,11,1333333
8491,11,1162790
8521,11,1329787
8551,11,1329787
8581,11,1305483
8611,11,1336898
8641,11,1351351
8671,11,1184834
8701,11,1193317
8731,11,1358695
8761,11,1358695
8791,11,1302083
8821,11,1225490
8851,11,1237623
8881,11,1322751
8911,11,1340482
8941,11,1362397
8971,11,1355013
9001,11,1319261
9031,11,1295336
9061,11,1329787
9091,11,1315789
9121,11,1319261
9151,11,1312335
9181,11,1285347
9211,11,1358695
9241,11,1440922
9271,11,1272264
9301,11,1329787
9331,11,1305483
9361,11,1319261
9391,11,1030927
9421,11,1322751
9451,11,1319261
9481,11,1322751
9511,11,648508
9541,11,1351351
9571,11,1336898
9601,11,1329787
9631,11,1329787
9661,11,1355013
9691,11,1319261
9721,11,1295336
9751,11,1298701
9781,11,1222493
9811,11,1355013
9841,11,1288659
9871,11,1128668
9901,11,1344086
9931,11,1295336
9961,11,1291989
9991,11,1362397
10021,11,1305483
10051,11,1269035
10081,11,1326259
10111,11,1291989
10141,11,1285347
10171,11,1326259
10201,11,1282051
10231,11,1322751
10261,11,1298701
10291,11,1288659
10321,11,1329787
10351,11,1285347
10381,11,1322751
10411,11,1231527
10441,11,1308900
10471,11,1275510
10501,11,1322751
10531,11,430663
10561,11,1275510
10591,11,1295336
10621,11,1302083
10651,11,1262626
10681,11,1312335
10711,11,1400560
10741,11,1086956
10771,11,1278772
10801,11,1305483
10831,11,1302083
10861,11,1228501
10891,11,1319261
10921,11,1315789
10951,11,1340482
10981,11,1308900
11011,11,1302083
11041,11,1262626
11071,11,1275510
11101,11,1288659
11131,11,1282051
11161,11,1269035
11191,11,1265822
11221,11,1237623
11251,11,1295336
11281,11,1333333
11311,11,1240694
11341,11,1262626
11371,11,1243781
11401,11,1272264
11431,11,1240694
11461,11,1340482
11491,11,1295336
11521,11,1207729
11551,11,1240694
11581,11,1344086
11611,11,1259445
11641,11,1256281
11671,11,1285347
11701,11,1315789
11731,11,1308900
11761,11,1240694
11791,11,1302083
11821,11,1250000
11851,11,1275510
11881,11,1246882
11911,11,1225490
11941,11,1234567
11971,11,1256281
12001,11,1269035
12031,11,1262626
12061,11,1295336
12091,11,1240694
12121,11,1256281
12151,11,1222493
12181,11,1278772
12211,11,1285347
12241,11,934579
12271,11,1285347
12301,11,1222493
12331,11,1272264
12361,11,1265822
12391,11,1256281
12421,11,1219512
12451,11,1234567
12481,11,1256281
12511,11,1272264
12541,11,1240694
12571,11,1275510
12601,11,1291989
12631,11,1216545
12661,11,1246882
12691,11,1216545
12721,11,1262626
12751,11,1269035
12781,11,1240694
12811,11,1246882
12841,11,1243781
12871,11,1265822
12901,11,1210653
12931,11,394011
12961,11,1240694
12991,11,1253132
13021,11,1237623
13051,11,1269035
13081,11,1228501
13111,11,1282051
13141,11,1216545
13171,11,1193317
13201,11,1256281
13231,11,1222493
13261,11,1201923
13291,11,1204819
13321,11,1222493
13351,11,1228501
13381,11,1146788
13411,11,1216545
13441,11,1196172
13471,11,1173708
13501,11,1272264
13531,11,1219512
13561,11,1225490
13591,11,1199040
13621,11,1193317
13651,11,1210653
13681,11,1237623
13711,11,1237623
13741,11,1154734
13771,11,1204819
13801,11,1240694
13831,11,1152073
13861,11,1234567
13891,11,1196172
13921,11,1243781
13951,11,1222493
13981,11,1193317
14011,11,1199040
14041,11,1216545
14071,11,1190476
14101,11,1225490
14131,11,1282051
14161,11,646830
14191,11,1165501
14221,11,1250000
14251,11,1213592
14281,11,1116071
14311,11,1231527
14341,11,1216545
14371,11,1190476
14401,11,1246882
14431,11,1210653
14461,11,1207729
14491,11,1168224
14521,11,1219512
14551,11,1225490
14581,11,1187648
14611,11,637755
14641,11,1210653
14671,11,1219512
14701,11,1207729
14731,11,1201923
14761,11,1219512
14791,11,1210653
14821,11,1162790
14851,11,1094091
14881,11,1193317
14911,11,1216545
14941,11,1168224
14971,11,1162790
31,13,351864
61,13,408830
91,13,432152
121,13,475285
151,13,512295
181,13,549450
211,13,580046
241,13,594530
271,13,639386
301,13,645994
331,13,680272
361,13,735294
391,13,751879
421,13,811688
451,13,816993
481,13,844594
511,13,865051
541,13,886524
571,13,912408
601,13,941619
631,13,1006036
661,13,919117
691,13,992063
721,13,990099
751,13,1059322
781,13,1063829
811,13,1059322
841,13,1113585
871,13,1077586
901,13,1063829
931,13,1152073
961,13,1160092
991,13,1108647
1021,13,1176470
1051,13,1187648
1081,13,1228501
1111,13,1228501
1141,13,1182033
1171,13,1237623
1201,13,1225490
1231,13,1253132
1261,13,1275510
1291,13,1308900
1321,13,1222493
1351,13,1041666
1381,13,1288659
1411,13,1336898
1441,13,1322751
1471,13,1253132
1501,13,1326259
1531,13,1366120
1561,13,1278772
1591,13,1366120
1621,13,1329787
1651,13,1322751
1681,13,1190476
1711,13,1326259
1741,13,1333333
1771,13,1355013
1801,13,1340482
1831,13,1329787
1861,13,1351351
1891,13,1336898
1921,13,1329787
1951,13,1355013
1981,13,1319261
2011,13,1262626
2041,13,1388888
2071,13,1369863
2101,13,1416430
2131,13,1420454
2161,13,1312335
2191,13,1355013
2221,13,1420454
2251,13,1333333
2281,13,1385041
2311,13,1404494
2341,13,1428571
2371,13,1282051
2401,13,1392757
2431,13,1362397
2461,13,1453488
2491,13,1347708
2521,13,1388888
2551,13,1392757
2581,13,1392757
2611,13,1436781
2641,13,1440922
2671,13,1432664
2701,13,1340482
2731,13,1432664
2761,13,1445086
2791,13,1445086
2821,13,1176470
2851,13,1315789
2881,13,1416430
2911,13,1416430
2941,13,1377410
2971,13,1428571
3001,13,1445086
3031,13,1408450
3061,13,1340482
3091,13,1453488
3121,13,1449275
3151,13,1412429
3181,13,1440922
3211,13,1436781
3241,13,1436781
3271,13,1141552
3301,13,1385041
3331,13,1436781
3361,13,1479289
3391,13,1312335
3421,13,1432664
3451,13,1385041
3481,13,1366120
3511,13,1470588
3541,13,1445086
3571,13,1385041
3601,13,1366120
3631,13,1440922
3661,13,1428571
3691,13,1470588
3721,13,1355013
3751,13,1424501
3781,13,1470588
3811,13,1449275
3841,13,1404494
3871,13,1381215
3901,13,1436781
3931,13,1428571
3961,13,1373626
3991,13,1432664
4021,13,1440922
4051,13,1440922
4081,13,1366120
4111,13,1436781
4141,13,1445086
4171,13,1428571
4201,13,1470588
4231,13,1461988
4261,13,1362397
4291,13,1381215
4321,13,1412429
4351,13,1470588
4381,13,1351351
4411,13,1312335
4441,13,1440922
4471,13,1461988
4501,13,1483679
4531,13,1420454
4561,13,1428571
4591,13,1404494
4621,13,1408450
4651,13,1237623
4681,13,1436781
4711,13,1416430
4741,13,1355013
4771,13,1424501
4801,13,1420454
4831,13,1329787
4861,13,1428571
4891,13,1466275
4921,13,1408450
4951,13,1408450
4981,13,1400560
5011,13,874125
5041,13,1408450
5071,13,1054852
5101,13,1412429
5131,13,1432664
5161,13,1416430
5191,13,1529051
5221,13,1510574
5251,13,1416430
5281,13,1412429
5311,13,1377410
5341,13,1373626
5371,13,1404494
5401,13,1404494
5431,13,1362397
5461,13,1362397
5491,13,1381215
5521,13,1436781
5551,13,1404494
5581,13,1412429
5611,13,1416430
5641,13,1366120
5671,13,1351351
5701,13,1336898
5731,13,1392757
5761,13,1381215
5791,13,1412429
5821,13,1412429
5851,13,1400560
5881,13,1358695
5911,13,1404494
5941,13,1396648
5971,13,1408450
6001,13,1366120
6031,13,1377410
6061,13,1392757
6091,13,1362397
6121,13,1408450
6151,13,1388888
6181,13,1392757
6211,13,1400560
6241,13,1355013
6271,13,1385041
6301,13,1424501
6331,13,1377410
6361,13,1416430
6391,13,1315789
6421,13,1278772
6451,13,1369863
6481,13,1392757
6511,13,1449275
6541,13,1366120
6571,13,1340482
6601,13,1416430
6631,13,1381215
6661,13,1377410
6691,13,1400560
6721,13,1381215
6751,13,1381215
6781,13,1315789
6811,13,1404494
6841,13,1344086
6871,13,1358695
6901,13,1329787
6931,13,1369863
6961,13,1404494
6991,13,1358695
7021,13,1336898
